dist,ttc,heading_err,approach_speed,ammo,mines,threat_density,threat_angle,session_id,fire,drop_mine
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.3,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.3,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.3,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.3,59.99999999999999,20251209-170358,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.3,59.99999999999999,20251209-170358,0.0,0.0
279.9750489976671,187.01656768614342,0.0,-1.4970601399739583,0,0,2.3,0.0,20251209-170358,0.0,0.0
279.9668808728833,279966880.8728833,0.0,0.0,0,0,2.3,0.0,20251209-170358,0.0,0.0
279.9765025566398,484.97489220151044,0.0,0.577301025390625,0,0,2.3,0.0,20251209-170358,0.0,0.0
279.9799859890959,137.6914930345294,-180.0,-2.03338623046875,0,0,2.3,180.0,20251209-170358,0.0,0.0
279.8761814643563,66.71843555285271,-180.0,-4.19488525390625,0,0,2.3,180.0,20251209-170358,0.0,0.0
279.69188072379643,40.75264370256551,-180.0,-6.8631591796875,0,0,2.3,180.0,20251209-170358,0.0,0.0
279.41587669547613,28.81442703335713,-180.0,-9.69708251953125,0,0,2.3,180.0,20251209-170358,0.0,0.0
279.04612915387355,22.391285444784607,173.995851784323,-12.462264832538642,0,0,2.3,179.995851784323,20251209-170358,0.0,0.0
278.6046377755826,19.910162125851855,167.98135689843946,-13.993087349792866,0,0,2.3,179.9813568984395,20251209-170358,0.0,0.0
278.1332371087017,19.50651294080024,161.95525836956938,-14.258480639404917,0,0,2.3,179.9552583695694,20251209-170358,0.0,0.0
277.65663860793524,19.772396299680366,171.04596405239033,-14.042639769081694,0,0,2.3,-164.95403594760964,20251209-170358,0.0,0.0
277.23657799072157,24.848375212547445,165.02774739420778,-11.157131024435275,0,0,2.3,-164.97225260579222,20251209-170358,0.0,0.0
276.91259272335213,33.39146368984861,159.00616947724484,-8.292915677354292,0,0,2.3,-164.99383052275513,20251209-170358,0.0,0.0
276.6825050088766,49.96380728757062,152.9851359314045,-5.537658557851861,0,0,2.3,-165.0148640685955,20251209-170358,0.0,0.0
276.43181799306006,29.402622853771472,146.9547663175058,-9.401604046273109,0,0,2.3,-165.0452336824942,20251209-170358,0.0,0.0
